tconst,startYear,runtimeMinutes,primaryTitle
tt19007272,1964,60,Who Killed Supersleuth
tt15132745,1964,60,Who Killed Vaudeville
tt27172609,1964,60,Who Killed Vaudeville
tt46523646,1964,60,Who Killed Vaudeville
tt67464487,1964,60,Who Killed WHO IV
tt83630018,1964,60,Who Killed WHO IV
tt64557376,1964,60,Who Killed WHO IV
tt35855263,1964,60,Who Killed WHO IV
tt25470972,1964,60,Who Killed Whats His Name
tt17658860,1964,60,Who Killed Whats His Name
tt22887917,1964,60,Who Killed Whats His Name
tt79210281,1964,60,Who Killed Whats His Name
tt15493351,1964,60,Who Killed the Eleventh Best Dressed Woman in the World
tt98644851,1964,60,Who Killed the Eleventh Best Dressed Woman in the World
tt62301034,1964,60,Who Killed the Eleventh Best Dressed Woman in the World
tt48301469,1964,60,Who Killed the Eleventh Best Dressed Woman in the World
tt63755155,1964,60,Who Killed the Horne of Plenty
tt40660969,1964,60,Who Killed the Horne of Plenty
tt62291500,1964,60,Who Killed the Paper Dragon
tt71884521,1964,60,Who Killed the Paper Dragon
tt46899491,1964,60,Who Killed the Paper Dragon
tt16422347,1964,60,Who Killed the Paper Dragon
tt50640403,1964,60,Who Killed the Richest Man in the World
tt52076632,1964,60,Who Killed the Surf Broad
tt29281429,1964,60,Who Killed the Surf Broad
tt41511221,1964,60,Who Killed the Surf Broad
tt77606411,1964,60,Who Killed the Swinger on a Hook
tt90579758,1964,60,Who Killed the Swinger on a Hook
tt85312512,1964,60,Who Killed the Swinger on a Hook
tt88498326,1964,60,Who Killed the Swinger on a Hook
tt17100701,1964,60,Who Killed the Tall One in the Middle
tt27645751,1964,60,Who Killed the Tall One in the Middle
tt91818330,1964,60,Why Wont Anybody Listen
tt27988064,1964,60,Why Wont Anybody Listen
tt77480141,1964,60,Yesterdays Enemies
tt77352818,1964,60,Yesterdays Enemies
tt17404694,1964,60,Yesterdays Enemies
tt62407906,1964,61,The Main Chance
tt24773169,1964,61,The Main Chance
tt59709892,1964,61,We Shall See
tt62195548,1964,61,We Shall See
tt94381300,1964,61,We Shall See
tt52579829,1964,62,Act of Murder
tt84408494,1964,62,Act of Murder
tt36051486,1964,62,Who Was Maddox
tt43683254,1964,62,Who Was Maddox
tt35954994,1964,62,Who Was Maddox
tt14910117,1964,63,Die Dame mit dem Spitzentuch
tt36205393,1964,63,Eine Puppe für KleinHelga
tt56717214,1964,64,Zwei Pistolen
tt94053439,1964,65,Akte Dr W
tt82240768,1964,70,A Choice of Coward 1 Present Laughter
tt13219291,1964,70,Der Fahrplan
tt49428263,1964,70,Der stumme Kronzeuge
tt89183931,1964,72,Einvernahme
tt63030096,1964,72,Einvernahme
tt69868622,1964,73,A Choice of Coward 2 Blithe Spirit
tt36086218,1964,73,A Choice of Coward 2 Blithe Spirit
tt83337389,1964,73,A Matter of Destiny
tt84070987,1964,73,A Matter of Destiny
tt41872770,1964,73,A Matter of Destiny
tt92560038,1964,73,A Matter of Destiny
tt84162369,1964,73,All Nice and Legal
tt44655492,1964,73,All Nice and Legal
tt92409113,1964,73,All Nice and Legal
tt61570249,1964,73,All Nice and Legal
tt68929827,1964,73,Dark Challenge
tt90213913,1964,73,Dark Challenge
tt42420412,1964,73,Dark Challenge
tt77788870,1964,73,Dark Challenge
tt44275973,1964,73,Dark Challenge
tt71774066,1964,73,Ryker
tt97772772,1964,73,Ryker
tt96079472,1964,73,Ryker
tt14891998,1964,73,Ryker
tt16754140,1964,73,The Ben Engel Story
tt84293212,1964,73,The Ben Engel Story
tt57133090,1964,73,The Fortunes of J Jimerson Jones
tt57209921,1964,73,The Fortunes of J Jimerson Jones
tt91471083,1964,73,The Fortunes of J Jimerson Jones
tt56585905,1964,73,The Fortunes of J Jimerson Jones
tt44923873,1964,73,The Intruders
tt85426666,1964,73,The Intruders
tt33373331,1964,73,The Intruders
tt50495805,1964,73,The Intruders
tt86672733,1964,73,The Link Cheney Story
tt68470089,1964,73,The Link Cheney Story
tt74306118,1964,73,The Link Cheney Story
tt77692472,1964,73,The Santiago Quesada Story
tt61394856,1964,73,The Santiago Quesada Story
tt95289584,1964,73,The Thirty Days of Gavin Heath
tt23228462,1964,73,The Thirty Days of Gavin Heath
tt92335197,1964,73,The Thirty Days of Gavin Heath
tt46776045,1964,74,A Choice of Coward 4 Design for Living
tt46659397,1964,74,A Choice of Coward 4 Design for Living
tt44833671,1964,74,Birds of a Feather
tt64738434,1964,74,Birds of a Feather
tt76119486,1964,74,Birds of a Feather
tt40653223,1964,74,Birds of a Feather
tt60867502,1964,74,Funny Man with a Monkey
tt13455045,1964,74,Funny Man with a Monkey
tt34691795,1964,74,Funny Man with a Monkey
tt66247391,1964,74,The Jed Whitmore Story
tt35430051,1964,74,The Jed Whitmore Story
tt85328658,1964,74,The Jed Whitmore Story
tt29488269,1964,74,The Revenge of the Worm
tt91475935,1964,74,The Revenge of the Worm
tt37382497,1964,74,The Revenge of the Worm
tt75163372,1964,74,The Revenge of the Worm
tt28487344,1964,75,A Bride for Lars
tt53474691,1964,75,A Bride for Lars
tt51028963,1964,75,A Bride for Lars
tt83561584,1964,75,A Bride for Lars
tt41793403,1964,75,A Circle of Strangers
tt16646031,1964,75,A Circle of Strangers
tt26187015,1964,75,A Circle of Strangers
tt10597234,1964,75,A Circle of Strangers
tt51384512,1964,75,A Father for Toby
