tconst,startYear,runtimeMinutes,primaryTitle
tt85375555,1980,47,Hijack
tt61547656,1980,47,Influence
tt64354311,1980,47,Influence
tt30257586,1980,47,Involvement
tt93220761,1980,47,Involvement
tt69237797,1980,47,Its Only a Beautiful Picture
tt67526315,1980,47,Its Only a Beautiful Picture
tt58898428,1980,47,Its Only a Beautiful Picture
tt82789299,1980,47,Kickback
tt64152248,1980,47,Kickback
tt89077922,1980,47,Killers
tt50100049,1980,47,Killers
tt26150318,1980,47,Killers
tt34268419,1980,47,Libel
tt56877638,1980,47,Libel
tt66995558,1980,47,Libel
tt57084120,1980,47,Love on Instant Replay
tt54033655,1980,47,Love on Instant Replay
tt11204078,1980,47,Love on Instant Replay
tt61865990,1980,47,Mixed Doubles
tt82128384,1980,47,Mixed Doubles
tt32573164,1980,47,Need to Know
tt54724526,1980,47,Need to Know
tt14502632,1980,47,Nightside
tt74191591,1980,47,Nightside
tt70115587,1980,47,Slush Fund
tt52714685,1980,47,Slush Fund
tt23491942,1980,47,Slush Fund
tt34411422,1980,47,Sound of Terror
tt40052326,1980,47,Sound of Terror
tt28361168,1980,47,Take Away
tt61191178,1980,47,Take Away
tt58585092,1980,47,Take Away
tt45089242,1980,47,Taste of Success
tt21912252,1980,47,Taste of Success
tt77248167,1980,47,The Acorn Syndrome
tt88365996,1980,47,The Acorn Syndrome
tt76968462,1980,47,The Acorn Syndrome
tt11476259,1980,47,The Fourth Son
tt28771265,1980,47,The Gun
tt77338742,1980,47,The Gun
tt62911465,1980,47,The Gun
tt32834146,1980,47,Weekend in the Country
tt88684829,1980,47,Weekend in the Country
tt63607718,1980,47,Westworld Destroyed
tt10925824,1980,47,Westworld Destroyed
tt46926662,1980,47,Westworld Destroyed
tt10909900,1980,47,Wild Justice
tt30854484,1980,47,Wild Justice
tt48882348,1980,47,Wild Justice
tt61473506,1980,47,You Lose Some You Win Some
tt22508513,1980,47,You Lose Some You Win Some
tt41842518,1980,47,You Lose Some You Win Some
tt49644853,1980,48,A Rock and a Hard Place
tt65639406,1980,48,BreakIn
tt73828902,1980,48,BreakIn
tt91675358,1980,48,Dark Side
tt50521148,1980,48,Deathmask
tt86059264,1980,48,Deep Shock
tt75877401,1980,48,Free Fall
tt26334029,1980,48,Free Fall
tt88554371,1980,48,GoCart Terror
tt69354604,1980,48,GoCart Terror
tt79704702,1980,48,GoCart Terror
tt19483478,1980,48,Hazard
tt42878315,1980,48,Hazard
tt27311280,1980,48,Hazard
tt32072056,1980,48,Long Run Home
tt72480037,1980,48,Long Run Home
tt20834010,1980,48,No More Mister Nice Guy Part 1
tt86992486,1980,48,No More Mister Nice Guy Part 2
tt73729860,1980,48,Opposite Numbers
tt57318896,1980,48,Prometheus
tt72947934,1980,48,Prometheus Part II
tt32424842,1980,48,Satans Angels
tt39746736,1980,48,Satans Angels
tt78503820,1980,48,Satans Angels
tt29375484,1980,48,Sick Leave
tt21367172,1980,48,Sick Leave
tt22299690,1980,48,Sick Leave
tt72963562,1980,48,Space Croppers
tt70533736,1980,48,Space Croppers
tt99926625,1980,48,Sting
tt39838984,1980,48,Sting
tt53920014,1980,48,Sting
tt95093417,1980,48,Streets
tt31255851,1980,48,Streets
tt22655812,1980,48,Streets
tt25830175,1980,48,The Accident
tt22239453,1980,48,The Accident
tt54654323,1980,48,The Accident
tt95127447,1980,48,The Lion
tt54060015,1980,48,The Lion
tt93120897,1980,48,The Lottery
tt30986211,1980,48,The Lottery
tt60386345,1980,48,The Lottery
tt79897469,1980,48,The Night the Cylons Landed
tt85358573,1980,48,The Night the Cylons Landed
tt47130177,1980,48,The Night the Cylons Landed Part II
tt52366819,1980,48,The Night the Cylons Landed Part II
tt58057795,1980,48,The Old School Tie
tt55049075,1980,48,The Old School Tie
tt83578550,1980,48,The Old School Tie
tt35136692,1980,48,The Old School Tie
tt71004742,1980,48,The Poachers
tt94854561,1980,48,The Poachers
tt24148696,1980,48,To Your Health
tt41278647,1980,49,A House Divided
tt38810753,1980,49,An Angels Trail
tt92846883,1980,49,An Angels Trail
tt95834558,1980,49,An Angels Trail
tt66633019,1980,49,And in This Corner Luke Duke
tt52293540,1980,49,Angels of the Deep
tt67991744,1980,49,Angels of the Deep
tt37497616,1980,49,Blackout
tt87148471,1980,49,Blackout
tt60836986,1980,49,Blackout
tt32703729,1980,49,Brushfire
tt30955449,1980,49,Brushfire
tt44042789,1980,49,Brushfire
tt80108292,1980,49,Censored
tt32760542,1980,49,Censored
tt70214605,1980,49,Censored
tt98287341,1980,49,Chance
tt13541079,1980,49,Chance
tt17568660,1980,49,Chance
tt55700061,1980,49,Child Hunt
tt12117505,1980,49,Child Hunt
tt71466832,1980,49,Children of Auron
tt60210279,1980,49,Children of Auron
tt10249983,1980,49,Children of Auron
tt94739286,1980,49,CoverUp
tt14617703,1980,49,CoverUp
tt91927824,1980,49,CoverUp
tt27932366,1980,49,Divorce Ewing Style
tt95455967,1980,49,Dogs
tt54429765,1980,49,Dogs
tt45943814,1980,49,Dogs
tt35035984,1980,49,Dynamite Alley
tt59259146,1980,49,Dynamite Alley
tt49205044,1980,49,Dynamite Alley
tt56399245,1980,49,Dynamite Alley
tt33506079,1980,49,EMT
tt84363898,1980,49,EMT
tt68520342,1980,49,Enough of Ghosts
tt58766148,1980,49,Enough of Ghosts
tt67452511,1980,49,Fight Team Fight
tt68571979,1980,49,Fight Team Fight
tt84305499,1980,49,Fight Team Fight
tt78580441,1980,49,Fight Team Fight
tt12568892,1980,49,Galactica Discovers Earth Part 1
tt85046823,1980,49,Galactica Discovers Earth Part 1
tt18895650,1980,49,Galactica Discovers Earth Part 2
tt60231195,1980,49,Galactica Discovers Earth Part 2
tt99485110,1980,49,Galactica Discovers Earth Part 3
tt56325142,1980,49,Galactica Discovers Earth Part 3
tt62516788,1980,49,Goop
tt86813129,1980,49,Goop
tt70481444,1980,49,Goop
tt63399507,1980,49,Guns
tt68390149,1980,49,Guns
tt91752851,1980,49,Guns
tt93879091,1980,49,He Loves Me He Loves Me Not Part I
tt68361847,1980,49,He Loves Me He Loves Me Not Part I
tt25017220,1980,49,He Loves Me He Loves Me Not Part I
tt69057710,1980,49,He Loves Me He Loves Me Not Part I
tt20045937,1980,49,He Loves Me He Loves Me Not Part II
tt62710785,1980,49,He Loves Me He Loves Me Not Part II
tt35660062,1980,49,He Loves Me He Loves Me Not Part II
tt31899184,1980,49,He Loves Me He Loves Me Not Part II
tt70579233,1980,49,Inheritance
tt44116032,1980,49,Inheritance
tt60257543,1980,49,Inheritance
tt93651726,1980,49,Island Angels
tt70782454,1980,49,Island Angels
tt32966828,1980,49,Island Angels
tt42865043,1980,49,Jailbirds
tt60685069,1980,49,Jailbirds
tt97749123,1980,49,Jailbirds
tt63990921,1980,49,Jennas Return
tt76355270,1980,49,Jennas Return
tt31256578,1980,49,Jocks Trial Part 1
tt69521939,1980,49,Jocks Trial Part 1
tt23037630,1980,49,Jocks Trial Part 2
tt79573067,1980,49,Jocks Trial Part 2
tt74496685,1980,49,Lou
tt22135031,1980,49,Lou
tt81274571,1980,49,Lou
tt63476582,1980,49,Nightingale
tt46133130,1980,49,Nightingale
tt80427197,1980,49,Off Road
tt70662733,1980,49,Off Road
tt78279195,1980,49,Off Road
tt46683561,1980,49,One of Our Angels Is Missing
tt15305773,1980,49,One of Our Angels Is Missing
tt13989505,1980,49,One of Our Angels Is Missing
tt58816262,1980,49,One of Our Angels Is Missing
tt62637952,1980,49,Pack
tt38547024,1980,49,Pack
tt24720202,1980,49,Pack
tt79156186,1980,49,Paternity Suit
tt30866532,1980,49,Portrait of Love
tt78829178,1980,49,Portrait of Love
tt89257894,1980,49,Portrait of Love
tt98679396,1980,49,Power Play
tt36343921,1980,49,Reception for the General
tt70304545,1980,49,Reception for the General
tt44288447,1980,49,Recoil
tt27211402,1980,49,Recoil
tt37241084,1980,49,Recoil
tt35445770,1980,49,Second Spring
tt56294331,1980,49,Second Spring
tt44218885,1980,49,Second Spring
tt64592733,1980,49,Second Thoughts
tt38271730,1980,49,Second Thoughts
tt86388512,1980,49,Something Blue
tt28169104,1980,49,Something Blue
tt59656426,1980,49,Something Blue
tt21349386,1980,49,Something Blue
tt83784005,1980,49,Spaceball
tt33285486,1980,49,Spaceball
tt10151073,1980,49,Sue Ellens Choice
tt56374192,1980,49,The Furlough
tt35279294,1980,49,The Furlough
tt40508573,1980,49,The Last Straw
tt72843241,1980,49,The Last Straw
tt53907376,1980,49,The Medal
tt73387941,1980,49,The Medal
tt58111392,1980,49,The Outrage Part 1
tt70840171,1980,49,The Outrage Part 1
tt66840970,1980,49,The Outrage Part 1
tt78882809,1980,49,The Outrage Part 1
tt32234135,1980,49,The Outrage Part 2
tt93444703,1980,49,The Outrage Part 2
tt12775061,1980,49,The Outrage Part 2
tt66638835,1980,49,The Outrage Part 2
tt32342740,1980,49,The Pledge
tt24664726,1980,49,The Pledge
tt79133627,1980,49,The Pledge
tt20463916,1980,49,The Premonition
tt92163707,1980,49,The Premonition
tt39094198,1980,49,The Premonition
tt42225157,1980,49,The Remembrance
tt89066372,1980,49,The Remembrance
tt53585307,1980,49,The Remembrance
tt14948673,1980,49,The Return of Starbuck
tt48933899,1980,49,The Return of Starbuck
tt50260350,1980,49,The Return of Starbuck
tt61031056,1980,49,The Runaway
tt69998892,1980,49,The Silent Cry
tt92639290,1980,49,The Silent Cry
tt62290408,1980,49,The Silent Cry
tt28235237,1980,49,The Silent Cry
tt97189991,1980,49,The Super Scouts
tt10427350,1980,49,The Super Scouts
tt34582515,1980,49,The Super Scouts Part II
tt89975283,1980,49,The Super Scouts Part II
tt51543155,1980,49,The Travelling Man
tt36288318,1980,49,The Travelling Man
tt81748422,1980,49,The Travelling Man
tt64494835,1980,49,The Triumph
tt67756974,1980,49,The Triumph
tt23031955,1980,49,The Triumph
tt16675846,1980,49,The Valediction
tt37725349,1980,49,The Valediction
tt52890198,1980,49,The Valediction
tt64576033,1980,49,The Wheeler Dealer
tt39769144,1980,49,Three for the Money
tt89052645,1980,49,Three for the Money
tt94179588,1980,49,Three for the Money
tt54191083,1980,49,To See an Angel Die
tt59186458,1980,49,To See an Angel Die
tt51038890,1980,49,To See an Angel Die
tt68510742,1980,49,To See the Light Part One
tt10435198,1980,49,To See the Light Part One
tt13064699,1980,49,To See the Light Part One
tt80974218,1980,49,To See the Light Part One
tt63352600,1980,49,To See the Light Part Two
tt34703858,1980,49,To See the Light Part Two
tt70717910,1980,49,To See the Light Part Two
tt19446853,1980,49,To See the Light Part Two
tt19920396,1980,49,Treasure of Hazzard
tt94190425,1980,49,Treasure of Hazzard
tt33089149,1980,49,Treasure of Hazzard
tt36823942,1980,49,Trouble at Ewing 23
tt71112718,1980,49,Whatever Happened to the Class of 56
tt40191043,1980,49,Whatever Happened to the Class of 56
tt12355800,1980,49,Whatever Happened to the Class of 56
tt16921088,1980,49,Whatever Happened to the Class of 56
tt17407309,1980,49,Wobble to Death
tt16296375,1980,50,A Bird in Hand
tt47464589,1980,50,A Bird in Hand
tt15933608,1980,50,A Bird in Hand
tt81765466,1980,50,A Case of Spirits
tt96255484,1980,50,A Question of Loyalty
tt29455591,1980,50,Angels Child
tt70715972,1980,50,Angels Child
tt83779360,1980,50,Angels Child
tt45739051,1980,50,Baa Baa White Sheep
tt17542182,1980,50,Baa Baa White Sheep
tt56617534,1980,50,Baa Baa White Sheep
tt63850756,1980,50,Brink of Disaster
tt83885052,1980,50,Brink of Disaster
tt44394916,1980,50,China Doll
tt74558160,1980,50,Clash of Shadows
tt59282675,1980,50,Clash of Shadows
tt49862533,1980,50,Clash of Shadows
tt89291628,1980,50,Committee Man
tt44534127,1980,50,Committee Man
tt59434858,1980,50,Dancin Angels
tt59855548,1980,50,Dancin Angels
tt84979292,1980,50,Dancin Angels
tt43081079,1980,50,Decision by Committee
tt66394693,1980,50,Duke of Duke
tt44936903,1980,50,Duke of Duke
tt82335996,1980,50,Find Loretta Lynn
tt61487547,1980,50,Follow That Still
tt76745516,1980,50,Follow That Still
tt19662504,1980,50,Follow That Still
tt82998922,1980,50,For Old Times Sake
tt15343497,1980,50,For Old Times Sake
tt51805774,1980,50,For Old Times Sake
tt32036184,1980,50,Hammer
tt29653620,1980,50,Hammer
tt57429830,1980,50,Harrigans Angel
tt33642283,1980,50,Harrigans Angel
tt92949245,1980,50,Harrigans Angel
tt70105774,1980,50,Help
tt66649088,1980,50,Help
tt61952984,1980,50,Help
tt41578486,1980,50,Homes weet Homes
tt69487363,1980,50,Homes weet Homes
tt91197129,1980,50,Homes weet Homes
tt56771399,1980,50,Homes weet Homes
tt18826007,1980,50,Indians
tt78846067,1980,50,Indians
