tconst,startYear,runtimeMinutes,primaryTitle
tt74023675,2007,10,Horrid Henry Gets Rich Quick
tt19809373,2007,10,Horrid Henry Goes Swimming
tt56971137,2007,10,Horrid Henry Meets the Queen
tt79326789,2007,10,Horrid Henry and the Secret Club
tt40324419,2007,10,Horrid Henrys Birthday
tt75590882,2007,10,Horrid Henrys Diary
tt60082925,2007,10,Horrid Henrys Horrid Revenge
tt72862134,2007,10,Horrid Henrys New Teacher
tt53611109,2007,10,Horrid Henrys Time Machine
tt39025575,2007,10,Percy and the Left Luggage
tt87270853,2007,10,Sir Handel in Charge
tt32697612,2007,10,Skarloey Storms Through
tt76361106,2007,10,Smoke and Mirrors
tt52751470,2007,10,Thomas Sets Sail
tt41372384,2007,10,Thomas and the Big Bang
tt91658989,2007,10,Thomas and the Lighthouse
tt96197130,2007,10,Thomas and the Runaway Car
tt19120571,2007,10,Thomas and the Spaceship
tt13604082,2007,10,Thomas and the Stinky Cheese
tt53487129,2007,10,Thomas and the Storyteller
tt58527185,2007,10,Thomas in Trouble
tt73615268,2007,10,Tobys Triumph
tt57130883,2007,10,Wash Behind Your Buffers
tt65715673,2007,11,Baked Goodes
tt72429959,2007,11,Celebrity Ambassadress
tt67512986,2007,11,Horrid Henry Reads a Book
tt59838138,2007,11,Horrid Henry and the Aquarium
tt12654550,2007,11,Horrid Henry and the Dinner Guests
tt37914860,2007,11,Horrid Henry and the Fairy Dance
tt29820051,2007,11,Horrid Henry and the Haunted House
tt49073100,2007,11,Horrid Henrys Dance Class
tt21492389,2007,11,Horrid Henrys Horrid Heroes
tt20296962,2007,11,Horrid Henrys School Trip
tt84011197,2007,11,Horrid Henrys Sick Day
tt65872421,2007,12,Cleanso
tt24717983,2007,12,Dethdoubles
tt27402392,2007,12,Dethecution
tt77418633,2007,12,Dethfashion
tt34215382,2007,12,Dethlessons
tt37842017,2007,12,Dethvengeance
tt81256127,2007,12,Goode Morning
tt17700344,2007,12,Ralph Macchio and Liz Phair
tt13870522,2007,12,Tom Sizemore and Traci Lords
tt68754087,2007,13,Its All Goode
tt56627070,2007,13,KroshechkaKhavroshechka
tt45423731,2007,13,Zayatssluga
tt81366310,2007,133,Rise and Fall of the City of Mahagonny
tt21479359,2007,14,Der futurologische Kongress
tt24989521,2007,14,Kosmische Kollegen
tt60300836,2007,14,Ladies Night
tt47021728,2007,14,Planet der Reserven
tt38813108,2007,14,Relativistische Effekte
tt71846624,2007,14,Sabotage
tt88079637,2007,14,Tobey or ConsequencesHigh Fat Robbery
tt80732903,2007,15,Die innere Stimme
tt11996003,2007,15,Only the Lonely
tt85465698,2007,15,Pair of Hearts
