tconst,startYear,runtimeMinutes,primaryTitle
tt13743454,1995,23,A Decent Proposal
tt99363113,1995,23,A Shoe Room with a View
tt58343645,1995,23,Aging Gracefully
tt29961329,1995,23,Aint Nuttin Goin on But the Rent
tt42912174,1995,23,All the Players Came
tt45856903,1995,23,An Unlikely Match
tt30495586,1995,23,As the Will Turns
tt26547526,1995,23,Babys Wild Ride
tt51664697,1995,23,Bad Girl
tt46206420,1995,23,Bearly Men
tt12997492,1995,23,Best and Bester
tt45198003,1995,23,Best of Bundy
tt22503592,1995,23,Best of Bundy
tt27991466,1995,23,Beyond Good and Evil Part 4
tt66814060,1995,23,Blonde and Blonder
tt28764853,1995,23,Blow Baby Blow
tt44933505,1995,23,Bullets Over BelAir
tt92608094,1995,23,Casino Evil
tt34317312,1995,23,Cheers Looking at You Kid
tt22498010,1995,23,Cold Feet Hot Body
tt56406249,1995,23,Daphnes Room
tt74682959,1995,23,Daphnes Room
tt96508754,1995,23,Dateless in San Francisco
tt64515218,1995,23,Dateless in San Francisco
tt64438910,1995,23,Dud Bowl II
tt62969788,1995,23,Dud Bowl II
tt70595963,1995,23,Dukerella
tt10361135,1995,23,Fathers Message
tt14284900,1995,23,Flight of the Bumblebee
tt78856361,1995,23,For Whom the Wedding Bells Toll
tt66812926,1995,23,Frasier Grinch
tt56709786,1995,23,Frasier Grinch
tt18328104,1995,23,From Chunk to Hunk
tt26690052,1995,23,Get a Job
tt52879802,1995,23,Girlfriend
tt93664228,1995,23,Goodbye Charley
tt33821314,1995,23,Guess Whos Coming to Breakfast Lunch and Dinner
tt22302216,1995,23,Guess Whos Sleeping in Lincolns Bed
tt53080353,1995,23,He Say She Say
tt98201856,1995,23,Headin for Trouble
tt29937992,1995,23,High Noon
tt67727299,1995,23,Housekeeper From Hell
tt95420706,1995,23,How Bleen Was My Kelly
tt56813216,1995,23,I Cant Believe Its Butter
tt45762138,1995,23,It Sang from Beyond the StarsJourney to the Center of the Lungfish
tt48030156,1995,23,Its a Wonderful Lie
tt84023195,1995,23,Kill Him with Kindness
tt99119158,1995,23,Lady Hawke
tt99076456,1995,23,Leap of Faith
tt89825882,1995,23,Leap of Faith
tt94609343,1995,23,Let Them Eat Cake
tt58027210,1995,23,Life Goes On Part 2
tt83288683,1995,23,Little Big Guy
tt33573771,1995,23,Love Conquers Al
tt42850709,1995,23,Love TKO
tt87949989,1995,23,Love in an Elevator
tt15417734,1995,23,Love is a Beach
tt54764924,1995,23,Martin Does It His Way
tt63403913,1995,23,Martin Does It His Way
tt20777101,1995,23,Matthew Come Home
tt77704858,1995,23,Matthew Gets Busted
tt23018370,1995,23,Mayor Mask
tt11624151,1995,23,Michelle Rides Again Part 1
tt26100302,1995,23,Michelle Rides Again Part 2
tt84219412,1995,23,Midterm Crisis
tt90053815,1995,23,Mother of the Bride
tt66440651,1995,23,My Left and Right Foot
tt88783308,1995,23,My Left and Right Foot
tt63865408,1995,23,My Pal ValyVal
tt10329262,1995,23,My Uncle the Hero
tt59227942,1995,23,North to Alaska
tt36727641,1995,23,Not with My Cousin You Dont
tt46495826,1995,23,Old School Loving
tt24925751,1995,23,Pilot
tt57330066,1995,23,Radio Free Trumaine
tt61526392,1995,23,Records and Recollections
tt46375313,1995,23,Requiem for a Dead Briard
tt71530602,1995,23,Reverend Al
tt73567725,1995,23,Reverend Al
tt75312988,1995,23,Ring a Ding Ding Gone
tt62617706,1995,23,Save the Last Trance for Me
tt80836022,1995,23,Schöne Ferien
tt24283245,1995,23,Schöne Ferien
tt84887029,1995,23,Shes Back
tt58137938,1995,23,Shes the Boss
tt46497342,1995,23,Shrink Rap
tt64947878,1995,23,Siskel  Ebert  Jay  Alice
tt16156292,1995,23,Sleeping Together
tt91929527,1995,23,Slum Like It Not
tt74615014,1995,23,Someone to Watch Over Me
tt70168498,1995,23,Something Larry This Way Comes
tt36162724,1995,23,Sophisticated Ladies
tt81424687,1995,23,Stress Related
tt99973262,1995,23,Super Bowl Fun Day
tt42396755,1995,23,Super Bowl Fun Day
tt62431374,1995,23,Taking the Plunge
tt84651159,1995,23,Taking the Plunge
tt91287227,1995,23,Taking the Plunge
tt71785459,1995,23,Thats What Friends Are For
tt71518237,1995,23,The Afternoon Wife
tt57925695,1995,23,The Bachelor Party
tt55088113,1995,23,The Club
tt92597738,1995,23,The ExFiles
tt90339056,1995,23,The Fusilli Jerry
tt37144977,1995,23,The Innkeepers
tt76040977,1995,23,The Innkeepers
tt79905702,1995,23,The Last Temptation of Cory
tt23468749,1995,23,The Naked and the Nerdy
tt41841718,1995,23,The Producer
tt55755077,1995,23,The Romantic Weekend
tt75615468,1995,23,The Show Where Sam Shows Up
tt21911397,1995,23,The Substitute Son
tt68965903,1995,23,The Two That Got Away
tt66048006,1995,23,The Weaker Sex
tt65654529,1995,23,The Wedding Show Psyche
tt90812574,1995,23,Theres the Rub Part 2
tt16581592,1995,23,They Shoot Urkels Dont They
tt86815510,1995,23,Three Homies and a Baby
tt43470564,1995,23,Threes a Crowd
tt40564273,1995,23,To Thine Own Self Be Blue and Gold
tt36330603,1995,23,Train of Fools
tt14259683,1995,23,Twas the Flight Before Christmas
tt97401286,1995,23,Up on the Roof
tt73314917,1995,23,Water Way to GoCold Turkey
tt47728113,1995,23,Wedding Bell Blues
tt45113979,1995,23,Wedding Bell Blues
tt24750064,1995,23,Were Going to Disney World Part 1
tt52376850,1995,23,Were Going to Disney World Part 2
tt74727383,1995,23,Whats Up Doc
tt94210599,1995,23,Will Is from Mars
tt67187454,1995,23,Women in Film
tt77290815,1995,23,Xpress Yourself
tt84006217,1995,23,You Scratch My Book
tt99996304,1995,23,You Talk Too Much
tt94707932,1995,24,Chicago Hope
tt96878417,1995,24,Competition Time
tt40650784,1995,24,Damage Limitation
tt13002260,1995,24,Entertaining Father Stone
tt66460995,1995,24,Good Luck Father Ted
tt11248153,1995,24,Grant Unto Him Eternal Rest
tt72735318,1995,24,Group Therapy
tt42654148,1995,24,Her Cheatin Mind
tt43998747,1995,24,I Like to Be in America
tt95618515,1995,24,John and Georgies NotSoExcellent Adventure
tt48617538,1995,24,Mera
tt48949510,1995,24,Mrs Hartman Mrs Hartman
tt83352168,1995,24,No Place Like Home
tt81612309,1995,24,One Strike Youre Out
tt95930488,1995,24,Our Island
tt78393567,1995,24,Sabotage
tt99331481,1995,24,Secrets Out
tt31409363,1995,24,Swimming Naked
tt18285160,1995,24,The Arrival
tt36506316,1995,24,The Institute
tt11630505,1995,24,The Outsider
tt35143604,1995,24,The Passion of Saint Tibulus
tt22913138,1995,24,The Return
tt70461314,1995,24,The Return
tt44500383,1995,24,The Understudy
tt34621571,1995,24,The Unknown Ninja
tt78990225,1995,24,Underwater and Undercover
tt22931868,1995,24,Where No Whale Swims
