tconst,startYear,runtimeMinutes,primaryTitle
tt34785734,1988,45,Episode 13
tt44166096,1988,45,Familienleben
tt20104883,1988,45,Familienleben
tt35367279,1988,45,Gewichtsprobleme
tt72339568,1988,45,Hello and Farewell Part 1
tt78036361,1988,45,Hello and Farewell Part 1
tt66249172,1988,45,Hello and Farewell Part 1
tt89338133,1988,45,Hello and Farewell Part 2
tt13273958,1988,45,Hello and Farewell Part 2
tt85543285,1988,45,Hello and Farewell Part 2
tt99837947,1988,45,Last Call
tt67455630,1988,45,Last of the True Believers
tt67916197,1988,45,Last of the True Believers
tt88284606,1988,45,Last of the True Believers
tt99768653,1988,45,No More Mr Nice Guy
tt90581283,1988,45,Resolutions Part I
tt81167175,1988,45,Resolutions Part II
tt15205731,1988,45,Schicksalsschläge
tt81389376,1988,45,Sea of Fire
tt17328499,1988,45,Skin Of Evil
tt58475062,1988,45,Skin Of Evil
tt82605518,1988,45,Sorge um Benjamin
tt40438182,1988,45,Sorge um Benjamin
tt86313717,1988,45,Splinters
tt17127252,1988,45,Symbiosis
tt75225873,1988,45,Symbiosis
tt40029798,1988,45,Target of Choice
tt67433979,1988,45,The Big Goodbye
tt65570999,1988,45,The Big Goodbye
tt89428100,1988,45,The Bride Wore Red
tt34713296,1988,45,The Child
tt67108738,1988,45,The Child
tt79174221,1988,45,The Correspondent
tt92947123,1988,45,The Correspondent
tt90943377,1988,45,The Correspondent
tt46788396,1988,45,The Whole Nine Yards
tt59569728,1988,45,The Whole Nine Yards
tt60989020,1988,45,Time in a Bottle
tt91047831,1988,45,Time in a Bottle
tt13630088,1988,45,Time in a Bottle
tt18494042,1988,45,Too Short A Season
tt73134720,1988,45,Too Short A Season
tt25304535,1988,45,Trennungen
tt88327080,1988,45,Well Always Have Paris
tt99029321,1988,45,When The Bough Breaks
tt13846719,1988,45,When The Bough Breaks
tt47908968,1988,45,Where Silence Has Lease
tt82825172,1988,45,Where Silence Has Lease
tt97356157,1988,45,Where Silence Has Lease
tt93780227,1988,45,Whose Trash Is It Anyway
tt22163809,1988,45,Whose Trash Is It Anyway
tt53803019,1988,45,Wo ist Katarina
tt35529082,1988,45,Wo ist Katarina
tt23778966,1988,46,11001001
tt34388800,1988,46,11001001
tt66872485,1988,46,11001001
tt85700266,1988,46,And Then You Die
tt92586936,1988,46,And Then You Die
tt17409650,1988,46,And Then You Die
tt95677203,1988,46,Angel One
tt23497559,1988,46,Angel One
tt88207148,1988,46,Coming of Age
tt84699076,1988,46,Conspiracy
tt90364557,1988,46,Conspiracy
tt77282673,1988,46,Datalore
tt31522199,1988,46,Datalore
tt98284310,1988,46,Datalore
tt45779876,1988,46,Day of the Covenant
tt22088752,1988,46,Denver the Last Dinosaur
tt91102890,1988,46,Elementary Dear Data
tt48089485,1988,46,Elementary Dear Data
tt11093374,1988,46,Elementary Dear Data
tt13739701,1988,46,Episode 16
tt76173996,1988,46,Freddys Tricks and Treats
tt20012814,1988,46,Hawks Eyes
tt67208917,1988,46,Heart of Glory
tt39974057,1988,46,Heart of Glory
tt80873116,1988,46,Heart of Glory
tt66200115,1988,46,Heart of Glory
tt73334175,1988,46,Hey Lick Me Over
tt75755969,1988,46,Home Soil
tt26970596,1988,46,Home Soil
tt95871160,1988,46,Home Soil
tt23122285,1988,46,Hot Spell
tt26468142,1988,46,Its a Miserable Life
tt47249664,1988,46,Judy Miller Come on Down
tt53534031,1988,46,Judy Miller Come on Down
tt81807336,1988,46,Master of Disguise
tt56294834,1988,46,Mothers Day
tt53617825,1988,46,No Place Like Home
tt28612377,1988,46,Read My Lips
tt71573679,1988,46,Rebel Without a Car
tt28089858,1988,46,Rebel Without a Car
tt49529861,1988,46,Regrets Only
tt50974799,1988,46,Riding the Elephant
tt46779973,1988,46,Sisters Keeper
tt11454446,1988,46,Something Green
tt69867738,1988,46,Tales of the Undead
tt43294658,1988,46,Tales of the Undead
tt88115041,1988,46,Tattoo
tt40052903,1988,46,The Arsenal of Freedom
tt56706260,1988,46,The Arsenal of Freedom
tt20563172,1988,46,The Arsenal of Freedom
tt75279395,1988,46,The Barons Bride
tt81284467,1988,46,The Child Broker
tt79583768,1988,46,The Last Campaign
tt64025659,1988,46,The Neutral Zone
tt76503745,1988,46,The Neutral Zone
tt67466105,1988,46,The Outrageous Okona
tt99616761,1988,46,The Outrageous Okona
tt93571890,1988,46,To Heal the Leper
tt93683788,1988,46,To Reign in Hell
tt67483213,1988,46,Video Games
tt14829349,1988,46,What a Mother Wouldnt Do
tt83476790,1988,47,A Big Disease with a Little Name
tt66330836,1988,47,A Dance on the Dark Side
