tconst,startYear,runtimeMinutes,primaryTitle
tt92840048,1952,30,The Big Seventeen
tt75098498,1952,30,The Big Sorrow
tt16220399,1952,30,The Big Sorrow
tt46454062,1952,30,The Big Sorrow
tt95328479,1952,30,The Big Sorrow
tt19622765,1952,30,The Big Speech
tt88362626,1952,30,The Birthday Bag
tt77824302,1952,30,The Birthday Letter
tt94595851,1952,30,The Birthday Letter
tt78420978,1952,30,The Bitter Storm
tt35856957,1952,30,The Blind Trail
tt28135828,1952,30,The Boarder
tt89221510,1952,30,The Boarder
tt14117617,1952,30,The Boarder
tt53240745,1952,30,The Boarder
tt85154588,1952,30,The Boarder
tt48890324,1952,30,The Bodyguard Story
tt38621134,1952,30,The Bodyguard Story
tt14877529,1952,30,The Bodyguard Story
tt30192685,1952,30,The Broken Clock
tt99389052,1952,30,The Broken Clock
tt80127112,1952,30,The Broken Clock
tt76695367,1952,30,The Broken Clock
tt43655115,1952,30,The Business
tt51882393,1952,30,The Business
tt98545014,1952,30,The Case of No Questions Asked
tt23374008,1952,30,The Case of No Questions Asked
tt67670850,1952,30,The Case of No Questions Asked
tt44038200,1952,30,The Case of Willie Sutton pt 1
tt53154606,1952,30,The Case of the Hearse Chaser
tt50705500,1952,30,The Case of the Hearse Chaser
tt13651444,1952,30,The Case of the Hearse Chaser
tt49102573,1952,30,The Case of the Hearse Chaser
tt75447648,1952,30,The Case of the Matchmaker
tt34942435,1952,30,The Case of the Matchmaker
tt28337230,1952,30,The Case of the Matchmaker
tt41548825,1952,30,The Childrens Room
tt30719562,1952,30,The Childrens Room
tt18863493,1952,30,The Childrens Room
tt79419095,1952,30,The Christmas Caper
tt44290449,1952,30,The Christmas Caper
tt52411553,1952,30,The Christmas Caper
tt81304772,1952,30,The Christmas Story
tt54263922,1952,30,The Christmas Story
tt43510418,1952,30,The Christmas Story
tt91474233,1952,30,The Christmas Story
tt87581900,1952,30,The Civil War Map Story
tt32517755,1952,30,The Civil War Map Story
tt82657792,1952,30,The Civil War Map Story
tt84890724,1952,30,The Condemned Man
tt84589325,1952,30,The Condemned Man
tt15321798,1952,30,The Condemned Man
tt52805397,1952,30,The Condemned Man
tt33922917,1952,30,The Corsage
tt68347362,1952,30,The Corsage
tt65281282,1952,30,The Courtroom
tt49447836,1952,30,The Courtroom
tt85121190,1952,30,The Courtroom
tt36664239,1952,30,The Crooked Frame
tt84057527,1952,30,The Crooked Frame
tt60457224,1952,30,The Crooked Frame
tt87021005,1952,30,The Crooked Frame
tt90641251,1952,30,The Debt
tt93218994,1952,30,The Debt
tt24694839,1952,30,The Decoy Story
tt65628156,1952,30,The Decoy Story
tt99997970,1952,30,The Decoy Story
tt19063520,1952,30,The Delinquent
tt96386119,1952,30,The Delinquent
tt52922049,1952,30,The Delinquent
tt27887881,1952,30,The Delinquent
tt44206267,1952,30,The Desert Fugitive
tt51546256,1952,30,The Desert Fugitive
tt19997180,1952,30,The Deserted Village
tt20084413,1952,30,The Deserted Village
tt71048278,1952,30,The Deserted Village
tt31202124,1952,30,The Directors Dilemma
tt98665893,1952,30,The DriveIn Movie
tt73932102,1952,30,The DriveIn Movie
tt44877811,1952,30,The DriveIn Movie
tt86205770,1952,30,The Duplicates
tt74473127,1952,30,The Duplicates
tt72084612,1952,30,The Elephant in Stockings
tt39293356,1952,30,The Elephant in Stockings
tt61353023,1952,30,The Elephant in Stockings
tt17357607,1952,30,The Embezzled Dress
tt19461122,1952,30,The Engagement Ring
tt26312162,1952,30,The Engagement Ring
tt21617877,1952,30,The Engagement Ring
tt31178889,1952,30,The Engagement Ring
tt36227631,1952,30,The Engagement Ring
tt77175826,1952,30,The Expensive Tumble
tt18407634,1952,30,The Expensive Tumble
tt57915494,1952,30,The Expensive Tumble
tt81024934,1952,30,The Eyeglasses
tt30198566,1952,30,The Eyeglasses
tt69182063,1952,30,The Eyeglasses
tt83568131,1952,30,The Eyeglasses
tt45289400,1952,30,The Fall Guy
tt74708948,1952,30,The Fall Guy
tt21123585,1952,30,The Fall Guy
tt29765699,1952,30,The Fall Guy
tt98145833,1952,30,The Fall Guy
tt38306194,1952,30,The Family Tree
tt90125325,1952,30,The Family Tree
tt81070741,1952,30,The Family Tree
tt11899978,1952,30,The Fatal Flower
tt34941620,1952,30,The Fatal Flower
tt23271775,1952,30,The Freezer
tt83611537,1952,30,The Freezer
tt97982951,1952,30,The Freezer
tt52311176,1952,30,The Front Man
tt81396007,1952,30,The Front Man
tt43350074,1952,30,The Front Man
tt42974614,1952,30,The Gossip
tt98207460,1952,30,The Gossip
tt73144005,1952,30,The Gossip
tt35286867,1952,30,The Great Gazatti
tt92843038,1952,30,The Great Gazatti
tt79739993,1952,30,The Great Gazatti
tt30156297,1952,30,The Great Gazatti
tt77578107,1952,30,The Handcuffs
tt14027104,1952,30,The Handcuffs
tt89570960,1952,30,The Handcuffs
tt82279986,1952,30,The Hobby Show
tt12002027,1952,30,The Hooded Vern
tt51732703,1952,30,The Hooded Vern
tt15272396,1952,30,The Horn
tt38719984,1952,30,The Invisible Killer
tt43421544,1952,30,The Island
tt91339506,1952,30,The Island
tt40865253,1952,30,The Island
tt52847085,1952,30,The Janitor Takes Time Off
tt11809566,1952,30,The Janitor Takes Time Off
tt25036787,1952,30,The Job Offer
tt14517740,1952,30,The Job Offer
tt38320705,1952,30,The Key Story
tt41547292,1952,30,The Key Story
tt32080007,1952,30,The Key Story
tt80765288,1952,30,The Kleptomaniac
tt74023860,1952,30,The Kleptomaniac
tt76500848,1952,30,The Kleptomaniac
tt58688954,1952,30,The Knitting Needle Story
tt44960892,1952,30,The Knitting Needle Story
tt42793289,1952,30,The Knitting Needle Story
tt60750905,1952,30,The Knockout
tt72812667,1952,30,The Knockout
tt64686212,1952,30,The Lagoon Story
tt33109529,1952,30,The Lagoon Story
tt50057043,1952,30,The Lagoon Story
tt14070914,1952,30,The Lawless Press
tt11815240,1952,30,The Lawless Press
tt47355735,1952,30,The Lawless Press
tt55384052,1952,30,The Little Black Bag
tt14446467,1952,30,The Little Black Bag
tt69199464,1952,30,The Little Dressmaker of Bodie
tt36194609,1952,30,The Little Dressmaker of Bodie
tt39659559,1952,30,The Loaded Custodian
tt16986876,1952,30,The Long Shot
tt73208675,1952,30,The Long Shot
tt28266239,1952,30,The Long Shot
tt76798649,1952,30,The Long Shot
tt68920223,1952,30,The Lost Pegleg Mine
tt44146557,1952,30,The Lost Pegleg Mine
tt86876706,1952,30,The Lost Silk Hat
tt36819886,1952,30,The Lost Silk Hat
tt11547771,1952,30,The Maitland Affair
tt82351064,1952,30,The Maitland Affair
tt52981128,1952,30,The Maitland Affair
tt47790082,1952,30,The Maitland Affair
tt90151319,1952,30,The Marriage License
tt14195477,1952,30,The Marriage License
tt47442622,1952,30,The Marriage License
tt91561055,1952,30,The Mind Machine
tt27166406,1952,30,The Mind Machine
tt41697767,1952,30,The Mind Machine
tt33918013,1952,30,The Ministers Son
tt98978541,1952,30,The Ministers Son
tt27849286,1952,30,The Miraculous Serum
tt79919769,1952,30,The Miraculous Serum
tt11393955,1952,30,The Moving Target
