tconst,startYear,runtimeMinutes,primaryTitle
tt29328945,1987,30,Relaxation
tt21203467,1987,30,Repenting
tt59133270,1987,30,Reruns
tt69798588,1987,30,Return of Bob Barsky
tt61541269,1987,30,Running with the Pack
tt26175424,1987,30,Seasoning
tt49818649,1987,30,Send Me No Flowers
tt29440186,1987,30,Seymourlama
tt11627549,1987,30,Shape Up and Move Out
tt98885475,1987,30,Simon Says
tt88682198,1987,30,Sister Can You Spare a Fifty
tt29314274,1987,30,Sorry Right Number
tt67713606,1987,30,Spacely for a Day
tt87781718,1987,30,Spacely for a Day
tt33010141,1987,30,Spectre of the Wolf
tt15935510,1987,30,Spellbound
tt34445939,1987,30,Stranded
tt49225400,1987,30,Such Interesting Neighbors
tt58018938,1987,30,Super Mom
tt64584703,1987,30,Super Mom
tt18037282,1987,30,Support Your Local Shifflet
tt63193342,1987,30,The Boy Who Cried Werewolf
tt14044547,1987,30,The Crane Mutiny
tt58385495,1987,30,The Enormous Radio
tt20354720,1987,30,The Enormous Radio
tt71286451,1987,30,The Footpath
tt74728379,1987,102,The Silent World of Nicholas Quinn
tt90468976,1987,102,The Wolvercote Tongue
tt18342702,1987,103,Service of All the Dead
tt27209351,1987,104,The Dead of Jericho
tt67267174,1987,30,The Footpath
tt42338177,1987,30,The Gambler
tt63405525,1987,30,The Gift of the Magi
tt58827561,1987,30,The Godfather Part 3
tt56619158,1987,30,The Grave Robber
tt77458722,1987,30,The Horn Blows at Midnight
tt20661011,1987,30,The Horn Blows at Midnight
tt74874495,1987,30,The Last Angry Mailman
tt10067492,1987,30,The Moth
tt30683808,1987,30,The Nightmare Before Christmas
tt82050013,1987,30,The Odd Pod
tt45640586,1987,30,The Odd Pod
tt24496459,1987,30,The Return of Uncle Skip
tt71559993,1987,30,The Scarlet Letter
tt22634749,1987,30,The Social Climber
tt24736958,1987,30,The Spirit Photographer
tt73100701,1987,30,The Swap
tt25183258,1987,30,The Triangle Has Four Sides
tt56687053,1987,30,The Wolf Who Thought He Was a Man
tt44160643,1987,30,Torquay
tt49666390,1987,30,Torquay
tt51967333,1987,30,Two Many Georges
tt61829475,1987,30,Two Many Georges
tt56448258,1987,30,Upstairs Downstairs
tt97212430,1987,30,Vi har en elak skomakare i Bullerbyn
tt44440411,1987,30,Vi har en elak skomakare i Bullerbyn
tt10520402,1987,30,Wedding Bells for Rosey
tt15404611,1987,30,Weekend Weary
tt51623094,1987,30,Who Was That Mashed Man
tt70242652,1987,30,Who Was That Mashed Man
tt49766325,1987,30,Wrestling
tt72089346,1987,35,Pretty Maids All in a Row
tt20186701,1987,35,The Great UnEscape
tt86588185,1987,41,Eddie MurphyEllen DeGeneresJane LeevesTeresa Ganzel
tt28652234,1987,41,Eddie MurphyEllen DeGeneresJane LeevesTeresa Ganzel
tt32466746,1987,41,Eddie MurphyEllen DeGeneresJane LeevesTeresa Ganzel
tt21503678,1987,41,Episode 35
tt49761368,1987,41,Episode 35
tt19880689,1987,43,Das letzte Vermächtnis
tt23269683,1987,43,Das offene Geheimnis
tt43481790,1987,43,Der kleine Bruder
tt70185008,1987,43,Der neue Anfang
tt12051060,1987,43,Die große Liebe
tt44412787,1987,43,Die schwarze Rose
tt72280705,1987,43,George C ScottJoanne AstrowThe Amazing Randi
tt65431930,1987,43,George C ScottJoanne AstrowThe Amazing Randi
tt26483831,1987,43,Joan EmberyBob Nelson
tt74855593,1987,43,Joan EmberyBob Nelson
tt58715112,1987,43,Joan EmberyBob Nelson
tt84958884,1987,44,Das bittere Ende
tt85631217,1987,44,Das rote Kleid
tt43302767,1987,44,Die endlose Nacht
tt54773530,1987,44,Greed
tt37459235,1987,44,I Was a Middle Aged Werewolf
tt91158486,1987,44,I Was a Middle Aged Werewolf
tt54119882,1987,44,Kopf oder Zahl
tt65204636,1987,44,Mission McCall Part 2
tt63144359,1987,44,Mission McCall Part 2
tt50489504,1987,44,Robbery Armed
tt60592460,1987,45,All the Colors of the Night
tt94403212,1987,45,All the Colors of the Night
tt84744930,1987,45,All the Colors of the Night
tt34232868,1987,45,Amazing Man
tt76815224,1987,45,Amazing Man
tt79044335,1987,45,Besuch aus Kanada
tt20407071,1987,45,Besuch aus Kanada
tt50076697,1987,45,Christmas Presence
tt54024910,1987,45,Cool Hand Dave Part 2
tt95736127,1987,45,Cupids Quiver
tt34101968,1987,45,Das Geständnis
tt79563446,1987,45,Das Geständnis
tt56694796,1987,45,Das Vermächtnis
tt20674056,1987,45,Das offene Messer
tt35043732,1987,45,Der Fremde in der Hütte
tt24884991,1987,45,Der Fremde in der Hütte
tt71849354,1987,45,Die Reise nach Amerika
tt36252024,1987,45,Die Reise nach Amerika
tt83564831,1987,45,Die verlorene Tochter
tt62961073,1987,45,Heavy Date
tt96995263,1987,45,Heavy Date
tt50822481,1987,45,Intrigen
tt65775548,1987,45,Lonely Among Us
tt63623092,1987,45,Lonely Among Us
tt18526968,1987,45,Lonely Among Us
tt55127809,1987,45,Mans Best Friend Part 1
tt56419375,1987,45,Mans Best Friend Part 1
tt56299751,1987,45,Mans Best Friend Part 2
tt94894748,1987,45,Mans Best Friend Part 2
tt60056824,1987,45,Mission McCall Part 1
tt32864133,1987,45,Mission McCall Part 1
tt64934129,1987,45,Playing for Keeps
tt23251510,1987,45,Playing for Keeps
tt34706074,1987,45,Steinschlag
tt86003178,1987,45,Steinschlag
tt79246723,1987,45,Tell It to the Marines
tt82763497,1987,45,That Was the Weekend That Was
tt32203463,1987,45,The Last Outpost
tt64290965,1987,45,The Last Outpost
tt17723375,1987,45,The Last Outpost
tt42852039,1987,45,The Naked Now
tt44070589,1987,45,The Naked Now
tt98290607,1987,45,The Naked Now
tt75667540,1987,45,The People Next Door
tt30671718,1987,45,The People Next Door
tt54593985,1987,45,The People Next Door
tt36728827,1987,45,The Worst Night of Your Life
tt78637328,1987,45,Where No One Has Gone Before
tt86720046,1987,45,Why Punish the Children
tt86558969,1987,45,Why Punish the Children
tt59931002,1987,45,With Love the Claus
tt19170986,1987,45,With Love the Claus
tt11365087,1987,46,Amen Send Money
tt63638145,1987,46,Carnal Persuasion
tt53612327,1987,46,Childs Play
tt34398220,1987,46,Childs Play
tt47679543,1987,46,Coal Black Soul
tt65609754,1987,46,Code of Honor
tt13925318,1987,46,Contempt of Court
tt95432412,1987,46,Das schnelle Geld
tt98123371,1987,46,Encounter in a Closed Room
tt41694998,1987,46,First Light
tt73517646,1987,46,First Light
tt41933897,1987,46,Hand and Glove
tt48719366,1987,46,Hand and Glove
tt80824118,1987,46,Haven
tt11252536,1987,46,Haven
tt79955603,1987,46,Haven
tt78438065,1987,46,Hide And Q
tt90554480,1987,46,Hide And Q
tt69377914,1987,46,If You Knew Sammy
tt61597602,1987,46,Inner View
tt19220529,1987,46,Justice
tt36242900,1987,46,Justice
tt12436304,1987,46,Justice
tt71965037,1987,46,Memories of Manon Part 1
tt88633648,1987,46,Memories of Manon Part 2
tt74031939,1987,46,My Futures So Bright I Gotta Wear Shades
tt65133363,1987,46,New Blood
tt49526759,1987,46,New Blood
tt71060541,1987,46,Normal People
tt28410047,1987,46,Normal People
tt81409217,1987,46,Norman Conquest
tt45110010,1987,46,Pleasure Principle
tt16391051,1987,46,Pleasure Principle
tt64092640,1987,46,ReEntry
tt13304486,1987,46,Sorry Wrong Number
tt51969053,1987,46,Suspicion of Innocence
tt23751660,1987,46,The Battle
tt10112144,1987,46,The Battle
tt70045404,1987,46,The Battle
tt39016575,1987,46,The Battle
tt90508792,1987,46,The Big Thaw
tt57492983,1987,46,The Lady Vanishes
tt82244421,1987,46,The Love That Lies
tt53273803,1987,46,The People vs Orville Wright
tt25822981,1987,46,The People vs Orville Wright
tt77484445,1987,46,The Rising Sun of Death
tt30754315,1987,46,The Son Also Rises
tt50126954,1987,46,The Ten Percent Solution
tt67807255,1987,46,Tigers Fan
tt21841401,1987,47,16 Blown to 35
tt23796664,1987,47,A Fashionable Way to Die
tt59170728,1987,47,A Fashionable Way to Die
tt46872086,1987,47,A Fashionable Way to Die
tt37879620,1987,47,A Fathers Faith
tt12999877,1987,47,A Fathers Faith
tt85278901,1987,47,A Matter of Choice
tt45751305,1987,47,A Matter of Choice
tt78863529,1987,47,A Pound of Flesh
tt19836678,1987,47,A Wasted Weekend
tt51231285,1987,47,After School Special
tt71058484,1987,47,After the Fall Digger Redux
tt64111699,1987,47,All That Glitters
tt54616086,1987,47,Any Number Can Play
tt26697804,1987,47,Bad Influence
tt54200866,1987,47,Besieged Part 1
tt91950710,1987,47,Besieged Part 2
tt94838625,1987,47,Blackjack
tt55345808,1987,47,Blindsided
tt32638686,1987,47,Blood  Wine Part 1
tt77325088,1987,47,Blood  Wine Part 2
tt84447785,1987,47,Brother Can You Spare a Child
tt66348590,1987,47,Brothers and Sons
tt78152655,1987,47,Cat and Mouse
tt90799094,1987,47,Christmas in Saigon
tt11508932,1987,47,City of Refuse
tt38952939,1987,47,Code of Silence
tt69418907,1987,47,Crossed Up
tt33791817,1987,47,Crossed Up
tt27252110,1987,47,Cuba Libre
tt37963108,1987,47,Days of Swine and Roses
tt33525770,1987,47,Days of Swine and Roses
tt33891435,1987,47,Der Roachenkavalier
tt65954950,1987,47,Do You Take This Spy
tt81407096,1987,47,Dogsbreath Afternoon
tt84003351,1987,47,Dont Pet the Teacher
tt34733326,1987,47,Dont Stretch the Rainbow
tt67369123,1987,47,Doom with a View
tt95430611,1987,47,Doom with a View
tt22627105,1987,47,Down for the Count
tt84083502,1987,47,Down for the Count Part II
tt60355332,1987,47,Duty and Honor
tt82709223,1987,47,Escape
tt36463039,1987,47,Fear and Loathing with Russell Buckins
tt36271954,1987,47,Flowers of the Mountain
tt25808524,1987,47,Forty
tt24618946,1987,47,Forty
tt85789925,1987,47,Go Softly Into Morning
tt76774690,1987,47,Gods Work
tt35231226,1987,47,Gotta Finish the Riff
tt26734357,1987,47,Heinz in der Klemme
tt48025600,1987,47,Hell Week
tt81592150,1987,47,High Performance
tt43015336,1987,47,Higher Education
tt69179778,1987,47,Honor Bound
tt33901253,1987,47,Hot Pursuit Part 2
tt51368529,1987,47,How Much Is That Body in the Window
tt91281582,1987,47,If Its Thursday It Must Be Beverly
tt44642249,1987,47,If Its Thursday It Must Be Beverly
tt57398911,1987,47,In the Custody of a Clown
tt56922834,1987,47,Indian Giver
tt11495906,1987,47,Indian Giver
tt92583903,1987,47,Indian Giver
tt92561282,1987,47,It Aint Over Till Its Over
tt66591008,1987,47,It Runs in the Family
tt53496325,1987,47,It Runs in the Family
tt85836115,1987,47,Käthes Küche
tt23731202,1987,47,Last Rites for Lucci
tt33701918,1987,47,Last Rites for Lucci
tt38600879,1987,47,Last Rites for Lucci
tt35918249,1987,47,Like a Hurricane
tt73473412,1987,47,Lovers and Other Liars
tt55263410,1987,47,Lovers and Other Liars
tt29413535,1987,47,Low and Away
tt28304624,1987,47,Mean Streets and Pastel Houses
tt58782516,1987,47,Mime Troupe
tt29626621,1987,47,MummRa Lives Part II
tt87981875,1987,47,MummRa Lives Part II
tt69003270,1987,47,Mummys Revenge
tt79530670,1987,47,Murder She Spoke
tt24276671,1987,47,Murder She Spoke
tt86410697,1987,47,Murder in a Minor Key
tt17590194,1987,47,Murder in a Minor Key
tt21616846,1987,47,Murder in a Minor Key
tt59980408,1987,47,Murder in a Minor Key
tt16349717,1987,47,Next Generation
tt33743856,1987,47,Night of the Headless Horseman
tt19144654,1987,47,Night of the Headless Horseman
tt16457372,1987,47,No Accounting for Murder
tt55383486,1987,47,No Accounting for Murder
tt78730444,1987,47,No Accounting for Murder
tt51338229,1987,47,No Laughing Murder
tt33087039,1987,47,No Laughing Murder
tt31235153,1987,47,Old Habits Die Hard
tt28106022,1987,47,Old Habits Die Hard
tt43513622,1987,47,Olio
tt74486790,1987,47,Olio
tt32287098,1987,47,On the Double
tt95502747,1987,47,On the Fly
tt49259118,1987,47,On the Fly
tt21291327,1987,47,On the Night He Was Betrayed
tt54665380,1987,47,One Flew East
tt72404566,1987,47,Personal Demons
tt57463028,1987,47,Personal Demons
tt68445213,1987,47,Promises to Keep
tt27305277,1987,47,Promises to Keep
tt48712549,1987,47,Ruthless People
tt23356028,1987,47,Salvage
tt27974049,1987,47,Shadow Play
tt86265189,1987,47,Shes So Fein
tt11218739,1987,47,Silberhochzeit
tt92203130,1987,47,Simon Says Color Me Dead
tt67572745,1987,47,Simon Says Color Me Dead
tt33835008,1987,47,Sleepless Dream
tt10889839,1987,47,Solo
tt81049334,1987,47,Some Good Some Bad
tt31499462,1987,47,Sport ist gesund
tt62846608,1987,47,Steal Me a Story
tt29920892,1987,47,Steal Me a Story
tt98331819,1987,47,Tale in Two Cities
tt59711690,1987,47,The Afternoon Plane
tt65575200,1987,47,The Aunt Who Came to Dinner
tt39000287,1987,47,The Aunt Who Came to Dinner
tt34855217,1987,47,The Bottom Line Is Murder
tt55727387,1987,47,The Bottom Line Is Murder
tt27440050,1987,47,The Cemetery Vote
tt69045184,1987,47,The Cemetery Vote
tt98737720,1987,47,The Cemetery Vote
tt56714741,1987,47,The Cookie Crumbles
tt16350386,1987,47,The Corpse Flew First Class
tt71013223,1987,47,The Corpse Flew First Class
tt72830879,1987,47,The Corpse Flew First Class
tt64295356,1987,47,The Day They Came to Arrest the Book
tt49736900,1987,47,The Day They Came to Arrest the Book
