tconst,startYear,runtimeMinutes,primaryTitle
tt41695912,1965,75,The Awakening
tt93002959,1965,75,The Brothers
tt41294385,1965,75,The Brothers
tt35560591,1965,75,The Brothers
tt81614426,1965,75,The Claim
tt42617133,1965,75,The Claim
tt19454053,1965,75,The Claim
tt46506316,1965,75,The Dream of Stavros Karas
tt32764464,1965,75,The Dream of Stavros Karas
tt45130292,1965,75,The Dream of Stavros Karas
tt36139646,1965,75,The Dream of Stavros Karas
tt54404445,1965,75,The Horse Fighter
tt82223271,1965,75,The Horse Fighter
tt34175132,1965,75,The Horse Fighter
tt27825201,1965,75,The Laramie Road
tt20074469,1965,75,The Laramie Road
tt18045141,1965,75,The Laramie Road
tt66880478,1965,75,The Laramie Road
tt18009388,1965,75,The Showdown
tt53083152,1965,75,The Showdown
tt48432801,1965,75,The Showdown
tt40420787,1965,75,The Trial and Torture of Sir John Rampayne
tt66836045,1965,75,The Trial and Torture of Sir John Rampayne
tt53756911,1965,75,Weve Lost a Train
tt27969360,1965,75,Weve Lost a Train
tt94354456,1965,75,Weve Lost a Train
tt67109750,1965,75,Weve Lost a Train
tt89220536,1965,75,You Take the High Road
tt99592366,1965,75,You Take the High Road
tt79156553,1965,75,You Take the High Road
tt91013745,1965,75,You Take the High Road
tt83947788,1965,75,You Take the High Road
tt89757055,1965,76,Freispruch
tt43390654,1965,8,Atom Ant Meets Karate Ant
tt53693533,1965,8,Atom Ant Meets Karate Ant
tt57234649,1965,8,Atom Ant Meets Karate Ant
tt35911878,1965,8,Crankenshafts Monster
tt77667989,1965,8,Crankenshafts Monster
tt40565301,1965,8,Crankenshafts Monster
tt19980698,1965,8,Fastest Ant in the West
tt92174859,1965,8,Fastest Ant in the West
tt59906231,1965,8,Fastest Ant in the West
tt24190578,1965,8,Ferocious Flea
tt61971970,1965,8,Ferocious Flea
tt48035339,1965,8,Ferocious Flea
tt35256558,1965,8,GemAGoGo
tt25415971,1965,8,GemAGoGo
tt32060393,1965,8,GemAGoGo
tt48360723,1965,8,How Now Bow Wow
tt74043484,1965,8,How Now Bow Wow
tt36991612,1965,8,How Now Bow Wow
